InvoiceID,InvoiceTypeCode,InvoiceIssueDateTime,InvoicePaymentDueDate,InvoiceLineSpec (Y/N),InvoiceSellerAssignedID,InvoiceBuyerPO,SellerSelect,SellerCompanyID,SellerCountry,SellerIBANID,SellerPaymentRef,SellerDeliveryInfo,SellerNotes,BuyerSelect,BuyerCompanyID,BuyerCountry,AmountTotal,AmountCurrency,AmountVAT,ConfirmedByBuyer,ConfirmedByBank,ConfirmedPaymentDate,CalcVATPeriod,CalcProductionInput
INV000350,380,2023-06-06 18:47:21,2023-07-06 18:47:21,N,Company_044,PO-Company_004-00350,Y,44,France,DE6605546644,REF-00350,Main warehouse,,Y,4,France,71201.46,EUR,11866.91,N,N,2023-07-05 18:47:21,2023-Q2,3
INV000351,380,2025-01-24 19:37:54,2025-02-23 19:37:54,N,Company_013,PO-CUST-00351,Y,13,Luxembourg,DE8651837013,REF-00351,Main warehouse,,Y,,,1266.19,EUR,211.03,Y,Y,2025-02-19 19:37:54,2025-Q1,1
INV000352,380,2024-02-25 10:48:06,2024-03-26 10:48:06,N,Company_019,PO-Company_024-00352,Y,19,France,DE9204124919,REF-00352,Main warehouse,,Y,24,Luxembourg,4357.36,EUR,726.23,Y,Y,2024-03-23 10:48:06,2024-Q1,3
INV000353,380,2020-09-30 13:51:01,2020-10-30 13:51:01,N,Company_019,PO-Company_035-00353,Y,19,France,DE5473342619,REF-00353,Main warehouse,,Y,35,France,91478.06,EUR,15246.34,N,Y,2020-10-26 13:51:01,2020-Q3,3
INV000354,380,2024-07-06 18:27:03,2024-08-05 18:27:03,N,Company_017,PO-Company_050-00354,Y,17,France,DE7532040517,REF-00354,Main warehouse,,Y,50,France,3253.85,EUR,542.31,Y,N,2024-08-02 18:27:03,2024-Q3,2
INV000355,380,2022-04-05 14:45:59,2022-05-05 14:45:59,N,Company_029,PO-CUST-00355,Y,29,France,DE6255824929,REF-00355,Main warehouse,,Y,,,18363.5,EUR,3060.58,N,N,2022-05-02 14:45:59,2022-Q2,1
INV000356,380,2023-03-31 06:17:13,2023-04-30 06:17:13,N,Company_041,PO-Company_035-00356,Y,41,Luxembourg,DE4623829141,REF-00356,Main warehouse,,Y,35,Luxembourg,5907.79,EUR,984.63,Y,Y,2023-04-28 06:17:13,2023-Q1,3
INV000357,380,2022-03-02 11:00:08,2022-04-01 11:00:08,N,Company_011,PO-Company_003-00357,Y,11,Luxembourg,DE3701779411,REF-00357,Main warehouse,,Y,3,France,47251.81,EUR,7875.3,N,Y,2022-03-31 11:00:08,2022-Q1,1
INV000358,380,2022-04-25 14:47:09,2022-05-25 14:47:09,N,Company_048,PO-Company_039-00358,Y,48,France,DE1539996948,REF-00358,Main warehouse,,Y,39,Luxembourg,63656.34,EUR,10609.39,N,N,2022-05-23 14:47:09,2022-Q2,2
INV000359,380,2025-03-05 10:40:54,2025-04-04 10:40:54,N,Company_006,PO-CUST-00359,Y,6,Luxembourg,DE144494406,REF-00359,Main warehouse,,Y,,,9062.39,EUR,1510.4,Y,N,2025-03-30 10:40:54,2025-Q1,2
INV000360,380,2021-08-21 13:18:54,2021-09-20 13:18:54,N,Company_038,PO-Company_031-00360,Y,38,France,DE2077517838,REF-00360,Main warehouse,,Y,31,France,31203.91,EUR,5200.65,N,Y,2021-09-17 13:18:54,2021-Q3,1
INV000361,380,2021-01-20 13:31:37,2021-02-19 13:31:37,N,Company_014,PO-CUST-00361,Y,14,France,DE5920107814,REF-00361,Main warehouse,,Y,,,22915.73,EUR,3819.29,N,N,2021-02-16 13:31:37,2021-Q1,3
INV000362,380,2020-12-18 15:20:44,2021-01-17 15:20:44,N,Company_029,PO-Company_044-00362,Y,29,Luxembourg,DE7499602229,REF-00362,Main warehouse,,Y,44,Luxembourg,46365.2,EUR,7727.53,N,N,2021-01-14 15:20:44,2020-Q4,1
INV000363,380,2022-02-02 15:51:25,2022-03-04 15:51:25,N,Company_002,PO-Company_024-00363,Y,2,France,DE697280802,REF-00363,Main warehouse,,Y,24,Luxembourg,32285.74,EUR,5380.96,Y,N,2022-03-04 15:51:25,2022-Q1,3
INV000364,380,2020-01-01 03:34:06,2020-01-31 03:34:06,N,Company_042,PO-CUST-00364,Y,42,Luxembourg,DE5096020642,REF-00364,Main warehouse,,Y,,,34999.58,EUR,5833.26,Y,Y,2020-01-31 03:34:06,2020-Q1,1
INV000365,380,2021-12-13 13:10:19,2022-01-12 13:10:19,N,Company_025,PO-Company_032-00365,Y,25,Luxembourg,DE1335214025,REF-00365,Main warehouse,,Y,32,Luxembourg,7457.76,EUR,1242.96,N,Y,2022-01-07 13:10:19,2021-Q4,3
INV000366,380,2020-06-07 16:34:35,2020-07-07 16:34:35,N,Company_047,PO-Company_007-00366,Y,47,France,DE8954047647,REF-00366,Main warehouse,,Y,7,France,8216.24,EUR,1369.37,Y,N,2020-07-07 16:34:35,2020-Q2,1
INV000367,380,2024-09-22 14:50:13,2024-10-22 14:50:13,N,Company_024,PO-Company_031-00367,Y,24,Luxembourg,DE6248177224,REF-00367,Main warehouse,,Y,31,Luxembourg,46900.82,EUR,7816.8,N,N,2024-10-19 14:50:13,2024-Q3,2
INV000368,380,2024-05-14 11:30:04,2024-06-13 11:30:04,N,Company_013,PO-Company_046-00368,Y,13,France,DE1603254713,REF-00368,Main warehouse,,Y,46,Luxembourg,12436.93,EUR,2072.82,N,Y,2024-06-12 11:30:04,2024-Q2,1
INV000369,380,2024-11-08 10:19:41,2024-12-08 10:19:41,N,Company_047,PO-Company_046-00369,Y,47,France,DE8248362747,REF-00369,Main warehouse,,Y,46,Luxembourg,55602.42,EUR,9267.07,N,N,2024-12-04 10:19:41,2024-Q4,1
INV000370,380,2024-06-02 22:48:38,2024-07-02 22:48:38,N,Company_021,PO-Company_016-00370,Y,21,France,DE1072055121,REF-00370,Main warehouse,,Y,16,Luxembourg,58306.36,EUR,9717.73,N,N,2024-06-29 22:48:38,2024-Q2,3
INV000371,380,2025-02-01 10:00:59,2025-03-03 10:00:59,N,Company_021,PO-Company_016-00371,Y,21,France,DE4141234721,REF-00371,Main warehouse,,Y,16,Luxembourg,29285.6,EUR,4880.93,N,Y,2025-02-28 10:00:59,2025-Q1,3
INV000372,380,2020-08-17 03:36:11,2020-09-16 03:36:11,N,Company_026,PO-Company_036-00372,Y,26,France,DE3280302226,REF-00372,Main warehouse,,Y,36,Luxembourg,110014.44,EUR,18335.74,N,Y,2020-09-13 03:36:11,2020-Q3,1
INV000373,380,2024-10-17 02:54:29,2024-11-16 02:54:29,N,Company_035,PO-Company_021-00373,Y,35,France,DE3616578035,REF-00373,Main warehouse,,Y,21,France,24707.68,EUR,4117.95,Y,N,2024-11-14 02:54:29,2024-Q4,3
INV000374,380,2023-07-23 21:43:18,2023-08-22 21:43:18,N,Company_009,PO-Company_023-00374,Y,9,France,DE100876639,REF-00374,Main warehouse,,Y,23,Luxembourg,64535.87,EUR,10755.98,N,N,2023-08-20 21:43:18,2023-Q3,3
INV000375,380,2020-10-17 19:50:45,2020-11-16 19:50:45,N,Company_008,PO-Company_019-00375,Y,8,Luxembourg,DE847837748,REF-00375,Main warehouse,,Y,19,France,51283.68,EUR,8547.28,N,Y,2020-11-14 19:50:45,2020-Q4,2
INV000376,380,2020-05-22 04:23:30,2020-06-21 04:23:30,N,Company_045,PO-Company_019-00376,Y,45,Luxembourg,DE1356311245,REF-00376,Main warehouse,,Y,19,France,3072.38,EUR,512.06,N,N,2020-06-17 04:23:30,2020-Q2,1
INV000377,380,2020-12-27 19:07:52,2021-01-26 19:07:52,N,Company_022,PO-Company_046-00377,Y,22,France,DE1933745022,REF-00377,Main warehouse,,Y,46,Luxembourg,22346.12,EUR,3724.35,N,Y,2021-01-23 19:07:52,2020-Q4,1
INV000378,380,2025-04-25 02:06:20,2025-05-25 02:06:20,N,Company_014,PO-Company_040-00378,Y,14,Luxembourg,DE2700490414,REF-00378,Main warehouse,,Y,40,France,7049.9,EUR,1174.98,Y,Y,2025-05-20 02:06:20,2025-Q2,3
INV000379,380,2021-10-04 16:16:44,2021-11-03 16:16:44,N,Company_040,PO-Company_024-00379,Y,40,France,DE1462420040,REF-00379,Main warehouse,,Y,24,France,50517.58,EUR,8419.6,Y,N,2021-10-31 16:16:44,2021-Q4,3
INV000380,380,2021-04-22 04:49:42,2021-05-22 04:49:42,N,Company_016,PO-Company_048-00380,Y,16,Luxembourg,DE3528630216,REF-00380,Main warehouse,,Y,48,Luxembourg,30809.54,EUR,5134.92,N,Y,2021-05-21 04:49:42,2021-Q2,2
INV000381,380,2020-03-05 00:02:16,2020-04-04 00:02:16,N,Company_026,PO-Company_049-00381,Y,26,France,DE8361773026,REF-00381,Main warehouse,,Y,49,Luxembourg,1857.34,EUR,309.56,N,Y,2020-04-01 00:02:16,2020-Q1,1
INV000382,380,2021-01-07 22:08:50,2021-02-06 22:08:50,N,Company_012,PO-CUST-00382,Y,12,France,DE1799561712,REF-00382,Main warehouse,,Y,,,3447.65,EUR,574.61,N,Y,2021-02-04 22:08:50,2021-Q1,1
INV000383,380,2023-01-04 18:02:03,2023-02-03 18:02:03,N,Company_035,PO-Company_006-00383,Y,35,Luxembourg,DE5039485635,REF-00383,Main warehouse,,Y,6,France,45064.0,EUR,7510.67,Y,N,2023-01-31 18:02:03,2023-Q1,3
INV000384,380,2020-11-15 17:47:59,2020-12-15 17:47:59,N,Company_015,PO-Company_031-00384,Y,15,France,DE2788575515,REF-00384,Main warehouse,,Y,31,France,55931.12,EUR,9321.85,N,N,2020-12-11 17:47:59,2020-Q4,2
INV000385,380,2023-03-09 11:02:24,2023-04-08 11:02:24,N,Company_024,PO-Company_031-00385,Y,24,Luxembourg,DE2270323724,REF-00385,Main warehouse,,Y,31,France,8026.63,EUR,1337.77,N,N,2023-04-07 11:02:24,2023-Q1,2
INV000386,380,2022-11-18 16:49:48,2022-12-18 16:49:48,N,Company_030,PO-CUST-00386,Y,30,France,DE8121717030,REF-00386,Main warehouse,,Y,,,30688.02,EUR,5114.67,Y,N,2022-12-13 16:49:48,2022-Q4,1
INV000387,380,2020-04-29 10:40:35,2020-05-29 10:40:35,N,Company_042,PO-Company_008-00387,Y,42,Luxembourg,DE8487672442,REF-00387,Main warehouse,,Y,8,France,28234.85,EUR,4705.81,N,N,2020-05-28 10:40:35,2020-Q2,1
INV000388,380,2022-07-30 02:45:01,2022-08-29 02:45:01,N,Company_042,PO-CUST-00388,Y,42,France,DE5298198242,REF-00388,Main warehouse,,Y,,,7274.53,EUR,1212.42,N,Y,2022-08-24 02:45:01,2022-Q3,1
INV000389,380,2024-08-30 05:40:45,2024-09-29 05:40:45,N,Company_026,PO-Company_037-00389,Y,26,France,DE8298219526,REF-00389,Main warehouse,,Y,37,France,19232.22,EUR,3205.37,Y,Y,2024-09-29 05:40:45,2024-Q3,1
INV000390,380,2025-04-04 17:42:52,2025-05-04 17:42:52,N,Company_030,PO-Company_003-00390,Y,30,France,DE2096181030,REF-00390,Main warehouse,,Y,3,Luxembourg,21709.91,EUR,3618.32,N,Y,2025-05-04 17:42:52,2025-Q2,1
INV000391,380,2023-05-10 07:30:01,2023-06-09 07:30:01,N,Company_007,PO-Company_013-00391,Y,7,France,DE299896607,REF-00391,Main warehouse,,Y,13,Luxembourg,29974.44,EUR,4995.74,N,N,2023-06-08 07:30:01,2023-Q2,2
INV000392,380,2021-01-09 11:21:38,2021-02-08 11:21:38,N,Company_022,PO-Company_014-00392,Y,22,Luxembourg,DE9996455622,REF-00392,Main warehouse,,Y,14,France,53458.51,EUR,8909.75,N,N,2021-02-04 11:21:38,2021-Q1,1
INV000393,380,2024-05-01 12:19:55,2024-05-31 12:19:55,N,Company_036,PO-Company_008-00393,Y,36,Luxembourg,DE2012559536,REF-00393,Main warehouse,,Y,8,France,104003.57,EUR,17333.93,N,Y,2024-05-31 12:19:55,2024-Q2,3
INV000394,380,2025-02-10 09:32:52,2025-03-12 09:32:52,N,Company_007,PO-Company_015-00394,Y,7,France,DE782813447,REF-00394,Main warehouse,,Y,15,France,82653.67,EUR,13775.61,N,Y,2025-03-07 09:32:52,2025-Q1,2
INV000395,380,2023-05-07 07:06:39,2023-06-06 07:06:39,N,Company_005,PO-Company_004-00395,Y,5,Luxembourg,DE421139065,REF-00395,Main warehouse,,Y,4,France,48917.11,EUR,8152.85,N,Y,2023-06-03 07:06:39,2023-Q2,2
INV000396,380,2025-03-31 02:41:40,2025-04-30 02:41:40,N,Company_025,PO-CUST-00396,Y,25,Luxembourg,DE9152227925,REF-00396,Main warehouse,,Y,,,82279.38,EUR,13713.23,N,Y,2025-04-26 02:41:40,2025-Q1,3
INV000397,380,2020-02-09 13:41:48,2020-03-10 13:41:48,N,Company_034,PO-Company_016-00397,Y,34,Luxembourg,DE3585606934,REF-00397,Main warehouse,,Y,16,France,3892.16,EUR,648.69,N,N,2020-03-08 13:41:48,2020-Q1,1
INV000398,380,2021-12-27 03:39:20,2022-01-26 03:39:20,N,Company_032,PO-Company_001-00398,Y,32,France,DE1335887632,REF-00398,Main warehouse,,Y,1,France,3786.05,EUR,631.01,Y,Y,2022-01-21 03:39:20,2021-Q4,2
INV000399,380,2020-01-05 05:52:41,2020-02-04 05:52:41,N,Company_040,PO-Company_024-00399,Y,40,France,DE3105252440,REF-00399,Main warehouse,,Y,24,France,48157.62,EUR,8026.27,N,N,2020-02-02 05:52:41,2020-Q1,3
INV000400,380,2021-08-08 09:24:51,2021-09-07 09:24:51,N,Company_017,PO-Company_050-00400,Y,17,Luxembourg,DE4871003617,REF-00400,Main warehouse,,Y,50,France,4447.6,EUR,741.27,Y,Y,2021-09-02 09:24:51,2021-Q3,2
INV000401,380,2024-10-23 13:29:35,2024-11-22 13:29:35,N,Company_007,PO-Company_003-00401,Y,7,Luxembourg,DE255744817,REF-00401,Main warehouse,,Y,3,France,15006.43,EUR,2501.07,Y,N,2024-11-18 13:29:35,2024-Q4,2
INV000402,380,2023-10-08 13:27:24,2023-11-07 13:27:24,N,Company_003,PO-CUST-00402,Y,3,France,DE848619593,REF-00402,Main warehouse,,Y,,,18950.89,EUR,3158.48,N,N,2023-11-02 13:27:24,2023-Q4,3
INV000403,380,2022-09-10 19:54:50,2022-10-10 19:54:50,N,Company_004,PO-Company_023-00403,Y,4,Luxembourg,DE707070634,REF-00403,Main warehouse,,Y,23,Luxembourg,34857.26,EUR,5809.54,Y,Y,2022-10-07 19:54:50,2022-Q3,3
INV000404,380,2025-01-16 18:00:11,2025-02-15 18:00:11,N,Company_034,PO-CUST-00404,Y,34,Luxembourg,DE7836547834,REF-00404,Main warehouse,,Y,,,100806.72,EUR,16801.12,N,Y,2025-02-11 18:00:11,2025-Q1,1
INV000405,380,2022-11-28 16:19:51,2022-12-28 16:19:51,N,Company_034,PO-CUST-00405,Y,34,Luxembourg,DE2032181534,REF-00405,Main warehouse,,Y,,,28061.2,EUR,4676.87,N,N,2022-12-25 16:19:51,2022-Q4,1
INV000406,380,2024-10-18 23:51:14,2024-11-17 23:51:14,N,Company_025,PO-CUST-00406,Y,25,Luxembourg,DE5054908225,REF-00406,Main warehouse,,Y,,,51351.08,EUR,8558.51,N,N,2024-11-16 23:51:14,2024-Q4,3
INV000407,380,2023-06-07 11:23:40,2023-07-07 11:23:40,N,Company_047,PO-Company_007-00407,Y,47,Luxembourg,DE5181711447,REF-00407,Main warehouse,,Y,7,Luxembourg,4666.96,EUR,777.83,Y,Y,2023-07-04 11:23:40,2023-Q2,1
INV000408,380,2024-09-05 10:56:55,2024-10-05 10:56:55,N,Company_002,PO-Company_017-00408,Y,2,France,DE883511622,REF-00408,Main warehouse,,Y,17,France,13039.18,EUR,2173.2,N,Y,2024-10-01 10:56:55,2024-Q3,3
INV000409,380,2024-01-21 17:34:38,2024-02-20 17:34:38,N,Company_026,PO-Company_037-00409,Y,26,France,DE7540945726,REF-00409,Main warehouse,,Y,37,Luxembourg,48355.45,EUR,8059.24,N,N,2024-02-17 17:34:38,2024-Q1,1
INV000410,380,2024-06-30 01:32:05,2024-07-30 01:32:05,N,Company_025,PO-Company_016-00410,Y,25,Luxembourg,DE4474211825,REF-00410,Main warehouse,,Y,16,France,10494.34,EUR,1749.06,N,N,2024-07-26 01:32:05,2024-Q2,3
INV000411,380,2024-03-09 18:25:15,2024-04-08 18:25:15,N,Company_019,PO-Company_035-00411,Y,19,Luxembourg,DE1150372319,REF-00411,Main warehouse,,Y,35,France,15769.51,EUR,2628.25,N,Y,2024-04-04 18:25:15,2024-Q1,3
INV000412,380,2025-03-05 02:49:06,2025-04-04 02:49:06,N,Company_002,PO-CUST-00412,Y,2,Luxembourg,DE461554212,REF-00412,Main warehouse,,Y,,,8217.54,EUR,1369.59,N,Y,2025-04-02 02:49:06,2025-Q1,3
INV000413,380,2024-07-17 11:26:01,2024-08-16 11:26:01,N,Company_040,PO-Company_030-00413,Y,40,France,DE1675877340,REF-00413,Main warehouse,,Y,30,France,76655.63,EUR,12775.94,Y,Y,2024-08-12 11:26:01,2024-Q3,3
INV000414,380,2024-01-30 16:09:51,2024-02-29 16:09:51,N,Company_034,PO-Company_002-00414,Y,34,France,DE2363511434,REF-00414,Main warehouse,,Y,2,France,2955.4,EUR,492.57,Y,Y,2024-02-29 16:09:51,2024-Q1,1
INV000415,380,2022-08-20 14:23:28,2022-09-19 14:23:28,N,Company_039,PO-Company_050-00415,Y,39,Luxembourg,DE9653909439,REF-00415,Main warehouse,,Y,50,France,45444.84,EUR,7574.14,Y,N,2022-09-15 14:23:28,2022-Q3,2
INV000416,380,2022-10-03 09:46:41,2022-11-02 09:46:41,N,Company_015,PO-Company_031-00416,Y,15,Luxembourg,DE7055696515,REF-00416,Main warehouse,,Y,31,Luxembourg,9618.64,EUR,1603.11,Y,N,2022-11-02 09:46:41,2022-Q4,2
INV000417,380,2024-09-27 07:27:54,2024-10-27 07:27:54,N,Company_008,PO-Company_005-00417,Y,8,Luxembourg,DE425027738,REF-00417,Main warehouse,,Y,5,France,21932.41,EUR,3655.4,N,N,2024-10-25 07:27:54,2024-Q3,2
INV000418,380,2022-12-15 15:30:00,2023-01-14 15:30:00,N,Company_038,PO-CUST-00418,Y,38,France,DE2058749838,REF-00418,Main warehouse,,Y,,,51211.38,EUR,8535.23,Y,N,2023-01-10 15:30:00,2022-Q4,1
INV000419,380,2024-08-28 04:45:04,2024-09-27 04:45:04,N,Company_047,PO-Company_046-00419,Y,47,France,DE6533781547,REF-00419,Main warehouse,,Y,46,Luxembourg,7174.58,EUR,1195.76,Y,N,2024-09-25 04:45:04,2024-Q3,1
INV000420,380,2022-09-12 14:43:29,2022-10-12 14:43:29,N,Company_024,PO-Company_031-00420,Y,24,Luxembourg,DE3969481024,REF-00420,Main warehouse,,Y,31,Luxembourg,76826.04,EUR,12804.34,Y,N,2022-10-12 14:43:29,2022-Q3,2
INV000421,380,2021-09-19 10:48:47,2021-10-19 10:48:47,N,Company_016,PO-Company_022-00421,Y,16,Luxembourg,DE1970321116,REF-00421,Main warehouse,,Y,22,Luxembourg,387.34,EUR,64.56,N,Y,2021-10-15 10:48:47,2021-Q3,2
INV000422,380,2021-01-09 20:55:21,2021-02-08 20:55:21,N,Company_046,PO-Company_034-00422,Y,46,Luxembourg,DE3755191346,REF-00422,Main warehouse,,Y,34,Luxembourg,86956.28,EUR,14492.71,N,N,2021-02-06 20:55:21,2021-Q1,3
INV000423,380,2023-12-17 00:21:47,2024-01-16 00:21:47,N,Company_025,PO-Company_016-00423,Y,25,France,DE4781704925,REF-00423,Main warehouse,,Y,16,France,37843.19,EUR,6307.2,N,N,2024-01-12 00:21:47,2023-Q4,3
INV000424,380,2024-01-19 19:38:55,2024-02-18 19:38:55,N,Company_048,PO-Company_016-00424,Y,48,Luxembourg,DE8926212048,REF-00424,Main warehouse,,Y,16,France,30141.73,EUR,5023.62,Y,Y,2024-02-16 19:38:55,2024-Q1,2
INV000425,380,2021-10-18 06:24:07,2021-11-17 06:24:07,N,Company_047,PO-Company_033-00425,Y,47,France,DE9640382047,REF-00425,Main warehouse,,Y,33,France,4468.42,EUR,744.74,N,Y,2021-11-17 06:24:07,2021-Q4,1
INV000426,380,2024-06-21 06:12:58,2024-07-21 06:12:58,N,Company_021,PO-Company_017-00426,Y,21,Luxembourg,DE1863237121,REF-00426,Main warehouse,,Y,17,Luxembourg,103456.13,EUR,17242.69,Y,N,2024-07-19 06:12:58,2024-Q2,3
INV000427,380,2025-03-03 12:34:18,2025-04-02 12:34:18,N,Company_025,PO-Company_032-00427,Y,25,France,DE8225548925,REF-00427,Main warehouse,,Y,32,France,5563.56,EUR,927.26,Y,N,2025-03-30 12:34:18,2025-Q1,3
INV000428,380,2021-06-28 19:50:25,2021-07-28 19:50:25,N,Company_021,PO-Company_017-00428,Y,21,France,DE4322340221,REF-00428,Main warehouse,,Y,17,France,7022.68,EUR,1170.45,N,Y,2021-07-28 19:50:25,2021-Q2,3
INV000429,380,2023-04-21 01:07:10,2023-05-21 01:07:10,N,Company_042,PO-Company_035-00429,Y,42,France,DE9487487342,REF-00429,Main warehouse,,Y,35,France,50622.89,EUR,8437.15,N,N,2023-05-19 01:07:10,2023-Q2,1
INV000430,380,2023-11-22 11:01:15,2023-12-22 11:01:15,N,Company_032,PO-Company_004-00430,Y,32,France,DE9292056432,REF-00430,Main warehouse,,Y,4,Luxembourg,6112.06,EUR,1018.68,N,N,2023-12-21 11:01:15,2023-Q4,2
INV000431,380,2022-03-15 01:18:47,2022-04-14 01:18:47,N,Company_035,PO-Company_021-00431,Y,35,France,DE7322299835,REF-00431,Main warehouse,,Y,21,Luxembourg,12086.92,EUR,2014.49,N,N,2022-04-11 01:18:47,2022-Q1,3
INV000432,380,2022-01-26 12:48:39,2022-02-25 12:48:39,N,Company_036,PO-Company_045-00432,Y,36,Luxembourg,DE5215713836,REF-00432,Main warehouse,,Y,45,Luxembourg,17193.04,EUR,2865.51,N,Y,2022-02-20 12:48:39,2022-Q1,3
INV000433,380,2020-03-11 08:25:43,2020-04-10 08:25:43,N,Company_014,PO-Company_046-00433,Y,14,France,DE9620957314,REF-00433,Main warehouse,,Y,46,France,43260.28,EUR,7210.05,N,Y,2020-04-05 08:25:43,2020-Q1,3
INV000434,380,2022-04-17 03:36:03,2022-05-17 03:36:03,N,Company_037,PO-Company_006-00434,Y,37,France,DE4387985937,REF-00434,Main warehouse,,Y,6,France,6832.32,EUR,1138.72,N,Y,2022-05-12 03:36:03,2022-Q2,2
INV000435,380,2020-09-03 15:52:55,2020-10-03 15:52:55,N,Company_009,PO-CUST-00435,Y,9,France,DE337387449,REF-00435,Main warehouse,,Y,,,48551.44,EUR,8091.91,Y,N,2020-10-01 15:52:55,2020-Q3,3
INV000436,380,2020-05-09 09:44:24,2020-06-08 09:44:24,N,Company_049,PO-Company_006-00436,Y,49,Luxembourg,DE9772978249,REF-00436,Main warehouse,,Y,6,Luxembourg,7676.75,EUR,1279.46,N,N,2020-06-08 09:44:24,2020-Q2,2
INV000437,380,2022-07-31 07:53:00,2022-08-30 07:53:00,N,Company_011,PO-Company_023-00437,Y,11,Luxembourg,DE1141057911,REF-00437,Main warehouse,,Y,23,Luxembourg,43491.7,EUR,7248.62,Y,Y,2022-08-26 07:53:00,2022-Q3,1
INV000438,380,2024-04-21 18:55:16,2024-05-21 18:55:16,N,Company_005,PO-Company_004-00438,Y,5,France,DE351426595,REF-00438,Main warehouse,,Y,4,Luxembourg,18117.23,EUR,3019.54,Y,Y,2024-05-19 18:55:16,2024-Q2,2
INV000439,380,2021-12-16 18:54:29,2022-01-15 18:54:29,N,Company_004,PO-Company_040-00439,Y,4,France,DE404786414,REF-00439,Main warehouse,,Y,40,France,16390.92,EUR,2731.82,N,N,2022-01-15 18:54:29,2021-Q4,3
INV000440,380,2022-01-07 06:10:32,2022-02-06 06:10:32,N,Company_035,PO-CUST-00440,Y,35,Luxembourg,DE2378394035,REF-00440,Main warehouse,,Y,,,40741.02,EUR,6790.17,Y,N,2022-02-02 06:10:32,2022-Q1,3
INV000441,380,2022-05-31 14:28:04,2022-06-30 14:28:04,N,Company_003,PO-Company_038-00441,Y,3,Luxembourg,DE262509643,REF-00441,Main warehouse,,Y,38,France,11587.43,EUR,1931.24,N,Y,2022-06-25 14:28:04,2022-Q2,3
INV000442,380,2024-03-24 11:13:44,2024-04-23 11:13:44,N,Company_035,PO-Company_027-00442,Y,35,Luxembourg,DE3419142435,REF-00442,Main warehouse,,Y,27,France,12655.73,EUR,2109.29,N,N,2024-04-22 11:13:44,2024-Q1,3
INV000443,380,2023-10-09 00:43:15,2023-11-08 00:43:15,N,Company_014,PO-Company_040-00443,Y,14,France,DE7315963614,REF-00443,Main warehouse,,Y,40,Luxembourg,10317.78,EUR,1719.63,Y,N,2023-11-08 00:43:15,2023-Q4,3
INV000444,380,2022-03-22 18:54:12,2022-04-21 18:54:12,N,Company_043,PO-CUST-00444,Y,43,Luxembourg,DE9320394743,REF-00444,Main warehouse,,Y,,,69809.65,EUR,11634.94,Y,N,2022-04-16 18:54:12,2022-Q1,1
INV000445,380,2023-07-14 16:58:04,2023-08-13 16:58:04,N,Company_026,PO-Company_025-00445,Y,26,France,DE1531849126,REF-00445,Main warehouse,,Y,25,Luxembourg,36396.32,EUR,6066.05,N,Y,2023-08-11 16:58:04,2023-Q3,1
INV000446,380,2022-07-19 17:21:58,2022-08-18 17:21:58,N,Company_039,PO-Company_020-00446,Y,39,Luxembourg,DE6009578339,REF-00446,Main warehouse,,Y,20,France,45856.06,EUR,7642.68,N,N,2022-08-15 17:21:58,2022-Q3,2
INV000447,380,2021-12-29 11:15:49,2022-01-28 11:15:49,N,Company_023,PO-Company_024-00447,Y,23,France,DE3985912323,REF-00447,Main warehouse,,Y,24,France,35194.69,EUR,5865.78,N,Y,2022-01-25 11:15:49,2021-Q4,3
INV000448,380,2024-09-13 11:47:51,2024-10-13 11:47:51,N,Company_019,PO-Company_024-00448,Y,19,Luxembourg,DE9892846919,REF-00448,Main warehouse,,Y,24,Luxembourg,10740.23,EUR,1790.04,N,Y,2024-10-10 11:47:51,2024-Q3,3
INV000449,380,2023-08-03 01:54:26,2023-09-02 01:54:26,N,Company_017,PO-Company_014-00449,Y,17,Luxembourg,DE3895940617,REF-00449,Main warehouse,,Y,14,France,20990.35,EUR,3498.39,Y,Y,2023-09-02 01:54:26,2023-Q3,2
INV000450,380,2022-12-15 14:03:50,2023-01-14 14:03:50,N,Company_014,PO-Company_046-00450,Y,14,Luxembourg,DE3687090314,REF-00450,Main warehouse,,Y,46,Luxembourg,16071.52,EUR,2678.59,Y,N,2023-01-10 14:03:50,2022-Q4,3
INV000451,380,2020-07-05 18:59:01,2020-08-04 18:59:01,N,Company_050,PO-CUST-00451,Y,50,France,DE9659371450,REF-00451,Main warehouse,,Y,,,54062.2,EUR,9010.37,Y,N,2020-07-30 18:59:01,2020-Q3,2
INV000452,380,2024-11-24 08:42:05,2024-12-24 08:42:05,N,Company_007,PO-Company_013-00452,Y,7,Luxembourg,DE298730417,REF-00452,Main warehouse,,Y,13,France,3326.02,EUR,554.34,Y,N,2024-12-19 08:42:05,2024-Q4,2
INV000453,380,2022-11-28 09:23:14,2022-12-28 09:23:14,N,Company_022,PO-Company_014-00453,Y,22,France,DE3618878322,REF-00453,Main warehouse,,Y,14,Luxembourg,5400.65,EUR,900.11,Y,Y,2022-12-23 09:23:14,2022-Q4,1
INV000454,380,2024-02-01 09:23:02,2024-03-02 09:23:02,N,Company_007,PO-Company_049-00454,Y,7,Luxembourg,DE619896797,REF-00454,Main warehouse,,Y,49,France,34201.72,EUR,5700.29,N,Y,2024-02-26 09:23:02,2024-Q1,2
